Lang-30		1085.6470588235295	1085.6470588235295	1085.3529411764705	1243.1176470588234	1259.5882352941176	1259.6470588235295	
Lang-31		185.33333333333334	185.33333333333334	185.33333333333334	619.3333333333334	619.3333333333334	619.3333333333334	
Lang-32		23.75	23.75	23.75	134.25	264.0	115.25	
Lang-33		5.0	5.0	5.0	1.0	399.0	22.0	
Lang-34		25.5	25.5	53.5	31.5	130.5	120.0	
Lang-35		444.0	444.0	444.0	445.0	552.0	448.0	
Lang-36		93.33333333333333	86.0	93.33333333333333	245.66666666666666	232.0	115.66666666666667	
Lang-37		769.5	769.5	769.5	800.5	800.5	800.5	
Lang-38		3.0	3.0	3.0	4.0	82.0	4.0	
Lang-39		665.0	665.0	665.0	776.0	776.0	776.0	
Lang-40		102.0	102.0	102.0	426.0	426.0	426.0	
Lang-41		44.2	44.2	44.2	132.0	139.4	137.0	
Lang-42		182.0	182.0	182.0	212.5	234.5	241.5	
Lang-43		6.0	6.0	6.0	2.0	45.0	18.0	
Lang-44		20.0	20.0	20.0	142.0	142.0	142.0	
Lang-45		1233.0	1233.0	1233.0	1233.0	1233.0	1233.0	
Lang-46		23.0	23.0	23.0	35.55555555555556	41.0	50.77777777777778	
Lang-47		5.5	5.5	5.5	5.0	228.0	3.0	
Lang-48		38.666666666666664	38.666666666666664	38.666666666666664	93.33333333333333	111.0	94.0	
Lang-49		1.0	1.0	1.0	4.0	107.0	7.0	
Lang-50		100.0	93.8	88.2	135.3	160.5	154.2	
Lang-51		118.0	118.0	118.0	137.0	137.0	137.0	
Lang-52		61.0	61.0	61.0	71.0	51.5	37.5	
Lang-53		118.5	118.5	118.5	88.5	58.5	65.75	
Lang-54		4.0	4.0	4.0	5.0	33.0	4.0	
Lang-55		16.0	16.0	16.0	28.5	26.0	29.5	
Lang-56		329.5	328.5	328.5	296.5	318.5	330.5	
Lang-57		163.0	85.0	85.0	165.0	165.0	165.0	
Lang-58		20.5	20.5	20.5	65.0	279.5	87.0	
Lang-59		5.0	5.0	5.0	3.0	229.0	8.0	
Lang-60		575.5	575.5	575.5	502.5	402.5	383.5	
Lang-61		823.0	823.0	823.0	856.0	856.0	856.0	
Lang-62		145.0	145.0	145.0	87.25	110.5	91.25	
Lang-63		35.73684210526316	35.73684210526316	35.73684210526316	67.05263157894737	148.0	80.47368421052632	
Lang-64		1187.5	941.5	941.5	744.0	672.0	721.0	
Lang-65		62.75	62.75	62.75	53.25	92.25	25.0	
Math-1		437.5	437.5	437.5	678.0	678.0	678.0	
Math-2		38.0	38.0	38.0	213.0	194.0	231.0	
Math-3		2.0	2.0	2.0	37.0	128.0	24.0	
Math-4		4.0	4.0	4.0	19.0	340.5	100.0	
Math-5		1.0	1.0	1.0	2.0	65.0	5.0	
Math-6		1182.8235294117646	1181.7058823529412	1182.3529411764705	1205.0588235294117	1163.4705882352941	1219.6470588235295	
Math-7		1972.3333333333333	1972.3333333333333	1972.3333333333333	1417.888888888889	1406.111111111111	1412.3333333333333	
Math-8		3.5	3.5	3.5	3.5	68.5	9.0	
Math-9		1.0	1.0	1.0	3.0	56.0	2.0	
Math-10		1943.0	1943.0	1943.0	1978.0	1978.0	1978.0	
Math-11		10.0	10.0	10.0	5.0	237.0	105.0	
Math-12		159.0	159.0	159.0	518.0	518.0	518.0	
Math-13		3165.0	3165.0	3165.0	3271.5	3241.5	3223.5	
Math-14		2091.1666666666665	2091.1666666666665	2091.1666666666665	918.1666666666666	883.1666666666666	894.0	
Math-15		597.0	597.0	597.0	703.5	703.5	703.5	
Math-16		1272.7777777777778	1272.7777777777778	1272.7777777777778	1426.3333333333333	1426.3333333333333	1426.3333333333333	
Math-17		78.0	78.0	78.0	307.0	244.0	95.0	
Math-18		5132.5	5132.5	5132.5	5133.5	5133.5	5133.5	
Math-19		428.5	428.5	428.5	663.5	663.5	663.5	
Math-20		125.0	125.0	125.0	7.0	169.0	271.0	
Math-21		59.36363636363637	59.36363636363637	59.36363636363637	157.36363636363637	336.1818181818182	144.27272727272728	
Math-22		2018.0	2018.0	2018.0	2147.5	2147.5	2147.5	
Math-23		543.6666666666666	515.3333333333334	515.3333333333334	296.8333333333333	270.5	270.6666666666667	
Math-24		209.5	209.5	209.5	248.0	300.5	264.0	
Math-25		95.0	95.0	95.0	287.0	287.0	287.0	
Math-26		28.5	28.5	28.5	50.0	16.0	91.0	
Math-27		1.0	1.0	1.0	2.0	108.0	1.0	
Math-28		51.2	51.2	51.2	41.8	198.6	83.0	
Math-29		2466.4	2466.4	2466.4	2494.4	2494.4	2494.4	
Math-30		26.0	26.0	26.0	27.0	101.0	236.0	
Math-31		740.7241379310345	740.7241379310345	740.7241379310345	804.448275862069	804.7241379310345	797.1034482758621	
Math-32		2413.0	2413.0	2413.0	2506.0	2506.0	2506.0	
Math-33		13.0	13.0	13.0	19.0	110.0	161.0	
Math-34		3.0	3.0	3.0	1.0	87.0	9.0	
Math-35		51.5	51.5	51.5	242.5	242.5	242.5	
Math-36		442.5	442.5	442.5	462.5	462.5	462.5	
Math-37		1065.4	1065.4	1015.2	1028.8	1160.6	1061.8	
Math-38		851.5	851.5	851.5	897.5	897.5	897.5	
Math-39		2324.0	2324.0	2324.0	2366.0	2366.0	2366.0	
Math-40		945.0	945.0	945.0	969.5	1037.0	987.0	
Math-41		1792.0	1792.0	1792.0	1824.0	1824.0	1824.0	
Math-42		49.5	49.5	49.5	106.5	175.0	185.5	
Math-43		25.0	25.0	48.0	138.33333333333334	312.0	137.66666666666666	
Math-44		199.66666666666666	199.66666666666666	199.66666666666666	317.0	292.6666666666667	365.0	
Math-45		2.0	2.0	2.0	1.0	143.0	2.0	
Math-46		285.5	285.5	285.5	451.5	451.5	451.5	
Math-47		2533.2	2533.2	2533.2	2540.2	2540.2	2540.2	
Math-48		3013.0	3013.0	3013.0	3030.0	3030.0	3030.0	
Math-49		2682.5	2682.5	2682.5	2184.75	2208.5	2149.25	
Math-50		288.0	288.0	288.0	568.0	568.0	568.0	
Math-51		328.5	328.5	328.5	457.5	457.5	457.5	
Math-52		1732.6666666666667	1732.6666666666667	1732.6666666666667	273.0	113.33333333333333	52.333333333333336	
Math-53		2.0	2.0	2.0	2.0	168.0	8.0	
Math-54		2236.0	2236.0	2236.0	2256.0	2256.0	2256.0	
Math-55		1967.5	1967.5	1967.5	1978.5	1978.5	1978.5	
